@relation NO_TEXT_SentimentAnalysis_Emotion_MiscellaneousFeatures_train

@attribute class {bot,human}
@attribute score_tag {P,NONE,N,NEU,P+,N+}
@attribute agreement {AGREEMENT,DISAGREEMENT}
@attribute subjectivity {SUBJECTIVE,OBJECTIVE}
@attribute confidence numeric
@attribute irony {NONIRONIC,IRONIC}
@attribute joy numeric
@attribute surprise numeric
@attribute fear numeric
@attribute sadness numeric
@attribute anger numeric
@attribute urlsCount numeric
@attribute mentionsCount numeric
@attribute isRetweet numeric
@attribute wordsCount numeric
@attribute hashtagsCount numeric
@attribute upperCaseLettersCount numeric
@attribute lowerCaseLettersCount numeric
@attribute upperCaseWordsCount numeric
@attribute nonAlphabeticalCharactersCount numeric
@attribute averageWordLength numeric
@attribute isFamousQuote {False,True}

@data
human,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.341374,0.329403,0.161199,0.152926,0.015097,0,1,0,20,0,6,70,4,23,3.894737,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.306274,0.226643,0.18271,0.148541,0.135832,0,1,0,2,0,1,12,0,3,3,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.289782,0.280969,0.219938,0.143199,0.066111,0,0,0,4,0,1,13,0,5,4,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.484822,0.202328,0.133762,0.110069,0.069019,0,2,0,25,0,4,102,2,29,3.782609,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.432487,0.29946,0.132482,0.076782,0.05879,0,1,0,5,0,1,13,0,10,2.75,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.435766,0.381275,0.146879,0.029654,0.006426,1,0,0,4,1,13,23,2,13,11.5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.480662,0.221975,0.170019,0.087977,0.039367,0,2,0,5,0,5,37,0,8,6.666667,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.400375,0.24554,0.212895,0.118101,0.023088,0,0,0,6,0,1,24,0,5,4.166667,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.430691,0.352195,0.134044,0.068554,0.014516,0,1,0,17,0,2,68,1,19,3.5625,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.308832,0.203055,0.202568,0.146463,0.139082,0,1,0,5,0,3,31,0,6,5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.521736,0.254538,0.110266,0.064237,0.049223,0,0,0,7,0,1,33,0,6,4.857143,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.442319,0.205301,0.178949,0.152304,0.021127,0,0,0,18,0,2,58,2,18,3.333333,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.282574,0.219843,0.203965,0.155685,0.137934,0,1,0,3,2,2,36,0,5,14.5,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.855537,0.097158,0.022496,0.015219,0.00959,0,1,0,10,0,1,55,1,14,5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.277797,0.211531,0.175728,0.170864,0.16408,0,1,0,4,0,0,20,0,6,3.666667,False
human,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.415892,0.338672,0.131964,0.105141,0.008331,0,1,0,13,0,0,63,0,14,4.333333,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.71175,0.220871,0.034142,0.023783,0.009454,0,1,0,8,0,2,36,0,9,4.142857,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.461838,0.361947,0.103973,0.059876,0.012365,1,1,1,23,0,14,81,1,45,4.818182,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.528855,0.248161,0.122173,0.098028,0.002783,1,0,0,12,0,18,47,1,20,6.166667,False
human,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.820605,0.112485,0.052583,0.007514,0.006812,0,0,0,26,0,2,109,0,27,4.346154,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.577635,0.157108,0.138806,0.072752,0.053699,0,2,0,19,0,12,87,0,23,4.588235,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.221697,0.215974,0.209308,0.189893,0.163128,0,0,0,7,0,0,0,0,31,3.571429,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.221697,0.215974,0.209308,0.189893,0.163128,0,0,0,1,0,0,0,0,15,15,False
human,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.386145,0.197782,0.196708,0.160919,0.058445,0,1,0,23,0,2,103,0,23,4.272727,False
human,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.422912,0.397422,0.143411,0.025471,0.010783,1,0,0,20,0,9,97,0,30,5.85,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.375834,0.209352,0.153131,0.134249,0.127434,0,1,0,9,0,4,44,0,11,4.25,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.303658,0.232546,0.216957,0.180424,0.066415,0,1,0,22,0,8,71,1,28,3.52381,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.403059,0.396149,0.139598,0.051455,0.009739,1,1,0,2,0,4,25,0,9,23,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.564318,0.270682,0.081191,0.046552,0.037257,0,0,0,13,0,3,50,2,13,4.076923,False
human,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.611155,0.175177,0.154671,0.041771,0.017226,0,0,0,12,0,3,55,0,14,5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.503189,0.306411,0.112061,0.042066,0.036274,0,1,0,16,0,6,60,0,20,3.733333,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.703405,0.14529,0.117725,0.019716,0.013865,1,1,1,10,0,6,52,1,21,7.111111,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.28696,0.22582,0.172698,0.161372,0.15315,0,1,0,1,0,1,8,0,3,0,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.418072,0.288976,0.158408,0.071581,0.062963,0,0,0,5,0,0,14,0,4,2.8,False
human,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.374254,0.352956,0.113916,0.083876,0.074998,0,1,0,23,2,14,91,3,31,4.454545,False
human,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.488039,0.253631,0.097049,0.092386,0.068894,0,0,0,7,2,3,38,0,9,6.285714,False
human,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.451214,0.304015,0.162842,0.042781,0.039149,1,0,0,9,0,9,38,1,19,6.444444,False
human,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.527171,0.284582,0.126669,0.034385,0.027192,0,1,0,3,0,1,10,1,5,3.5,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.694175,0.241011,0.027334,0.019075,0.018404,0,0,0,6,0,1,23,0,5,4,False
human,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.350406,0.293435,0.139645,0.113776,0.102738,0,1,1,16,1,7,65,1,24,4.733333,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.564755,0.183978,0.182062,0.062119,0.007087,0,0,0,8,0,2,34,0,10,4.875,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.587742,0.143491,0.119826,0.094378,0.054563,0,1,0,4,0,2,23,0,11,6.666667,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.509774,0.260075,0.14649,0.060594,0.023067,0,0,0,6,1,1,26,0,7,4.833333,False
human,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.547959,0.322137,0.061136,0.052231,0.016537,0,1,0,19,0,3,89,1,23,4.5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.528912,0.194603,0.099988,0.093417,0.083079,0,1,0,6,0,0,26,0,7,3.4,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.364602,0.247468,0.217142,0.099794,0.070993,0,1,0,13,0,4,58,0,15,4.75,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.324311,0.258213,0.219728,0.117292,0.080456,0,0,0,5,0,2,27,0,4,5.8,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.515574,0.195909,0.121085,0.086464,0.080967,0,0,0,31,0,4,98,1,35,3.419355,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.361383,0.32787,0.190079,0.063066,0.057601,1,0,0,13,0,10,59,0,23,6.153846,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.293599,0.240376,0.205072,0.165297,0.095656,0,1,0,6,1,8,42,0,11,8,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.583593,0.279064,0.104715,0.028552,0.004077,1,1,1,5,0,13,29,1,11,8.75,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.338443,0.199147,0.187663,0.150214,0.124533,0,1,0,4,0,2,26,0,5,5,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.67572,0.201042,0.094526,0.02187,0.006842,0,0,0,6,0,1,14,0,7,2.833333,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.399146,0.236324,0.167851,0.119504,0.077175,0,1,0,11,0,4,53,1,14,4.7,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.422059,0.322553,0.150053,0.068357,0.036979,0,0,0,13,0,2,40,0,16,3.538462,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.50546,0.166944,0.152966,0.102103,0.072527,0,1,0,5,0,3,20,0,5,3.5,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.614548,0.232473,0.101768,0.040253,0.010959,1,1,1,25,0,7,94,1,38,4.041667,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.428651,0.328117,0.110194,0.084401,0.048636,0,1,0,5,0,1,20,0,7,3.75,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.806586,0.090859,0.07288,0.02438,0.005296,0,1,1,16,0,7,60,2,19,3.866667,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.45584,0.347725,0.17231,0.022554,0.001571,1,1,1,15,0,10,86,1,24,6.857143,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.679775,0.258742,0.037297,0.019459,0.004728,0,1,1,24,0,10,101,1,28,4.565217,False
human,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.386136,0.327083,0.126967,0.107601,0.052214,0,1,0,24,0,10,85,4,28,3.73913,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.224662,0.203872,0.201786,0.189868,0.179813,0,0,0,1,0,0,4,0,1,5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.44685,0.440646,0.075387,0.027375,0.009742,0,0,0,5,0,1,17,0,7,4.2,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.247894,0.243916,0.190393,0.161602,0.156195,0,1,0,2,0,2,7,0,2,3,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.329796,0.200273,0.183257,0.16412,0.122555,0,0,0,11,0,0,50,0,10,4.545455,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.506511,0.23593,0.177821,0.074845,0.004893,2,1,1,14,2,23,85,2,31,8.384615,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376903,0.284343,0.119014,0.112525,0.107215,0,0,0,3,0,1,22,0,3,7.666667,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.437008,0.3245,0.108055,0.094734,0.035704,0,1,1,5,1,10,32,1,12,8.5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.550238,0.208097,0.121721,0.096492,0.023451,0,0,0,7,0,7,21,0,6,4,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.379122,0.282864,0.196947,0.094038,0.047029,0,0,0,6,0,1,31,0,8,5.833333,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.278286,0.257438,0.222975,0.191046,0.050255,0,3,0,21,0,20,84,4,34,4.944444,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.438364,0.189672,0.172016,0.170408,0.029541,0,1,1,27,0,4,97,1,33,3.730769,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.266063,0.26014,0.247678,0.131446,0.094672,0,0,0,8,0,0,30,0,7,3.75,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.575457,0.229872,0.083816,0.082759,0.028095,0,1,1,8,0,3,29,1,10,3.142857,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.455498,0.300462,0.180374,0.035271,0.028395,0,0,0,9,0,3,31,1,9,3.777778,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.457772,0.301055,0.223212,0.014036,0.003925,0,1,0,12,0,2,57,0,15,5.166667,False
human,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.440025,0.215576,0.142166,0.104454,0.097779,0,1,0,8,0,3,30,1,13,4.142857,False
human,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.536726,0.179926,0.142124,0.108825,0.032398,0,0,0,8,0,1,34,0,8,4.5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.332913,0.238202,0.211243,0.155886,0.061756,0,1,1,7,0,2,33,1,8,4,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.371757,0.230409,0.214568,0.149163,0.034103,0,0,0,10,0,1,32,0,10,3.4,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.748919,0.197771,0.033951,0.013182,0.006177,0,1,0,11,0,2,47,1,13,4.1,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.456891,0.159638,0.135561,0.126324,0.121585,0,0,0,6,0,1,26,0,6,4.5,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.359158,0.245441,0.205944,0.10203,0.087428,0,1,0,10,0,2,52,0,11,4.777778,False
human,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.531405,0.290342,0.10924,0.056314,0.012699,1,2,1,16,0,12,82,2,28,6.142857,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.442036,0.364971,0.118829,0.06512,0.009044,1,2,1,8,1,13,57,1,21,9.833333,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.467159,0.354224,0.141552,0.033102,0.003962,2,0,0,2,0,10,21,0,15,22.5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.435042,0.354957,0.151424,0.051471,0.007105,1,0,0,7,3,10,43,0,16,8.857143,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.275543,0.242441,0.216905,0.140713,0.124399,0,0,0,3,0,1,10,0,6,5,False
human,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.285457,0.201856,0.200411,0.185364,0.126912,0,1,0,7,0,1,30,0,12,5,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.571681,0.179934,0.087609,0.081106,0.07967,0,1,0,11,0,4,48,0,19,4.6,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.328254,0.261453,0.180959,0.127689,0.101645,0,1,0,2,0,0,17,0,3,7,False
human,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.429594,0.235709,0.176254,0.080308,0.078135,0,1,1,22,2,8,88,2,29,4.428571,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.521225,0.322243,0.101578,0.040809,0.014145,1,1,0,21,0,9,85,2,30,4.65,False
human,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.434231,0.402661,0.063258,0.050882,0.048968,0,1,1,6,0,3,28,1,7,4,False
human,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.465432,0.239874,0.177944,0.07319,0.04356,0,1,1,26,0,4,104,1,28,4,False
human,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.801644,0.06095,0.057131,0.042311,0.037964,0,1,0,5,0,12,15,0,9,4.25,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.270377,0.220767,0.174144,0.168186,0.166526,0,1,0,2,0,3,12,0,2,4,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.231785,0.20684,0.204898,0.184406,0.172071,0,0,0,1,0,1,3,0,0,4,False
human,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.385703,0.37431,0.176968,0.050207,0.012812,0,0,0,12,0,3,55,0,13,5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.382572,0.365697,0.218973,0.018753,0.014004,1,1,0,16,3,13,91,0,27,7.133333,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.301611,0.281811,0.279331,0.068819,0.068428,0,7,1,14,0,14,68,1,41,3.571429,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.295176,0.24059,0.210138,0.188395,0.065701,0,1,1,18,0,2,65,1,20,3.705882,False
human,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.346835,0.255238,0.167028,0.154554,0.076346,0,5,1,20,1,13,95,2,31,4.6,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.701183,0.198357,0.070474,0.018713,0.011273,0,1,0,12,0,4,45,0,18,4.090909,False
human,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.579154,0.222454,0.132421,0.036606,0.029365,0,2,0,7,0,1,43,0,8,3.6,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.344281,0.255042,0.250396,0.085169,0.065113,0,0,0,15,0,3,66,0,19,4.933333,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.584467,0.292025,0.083835,0.036799,0.002873,1,0,0,5,0,3,27,0,13,7.8,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.274712,0.274012,0.202967,0.151007,0.097302,0,2,0,25,0,8,98,0,34,4.086957,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.386482,0.220128,0.177529,0.12418,0.091682,0,1,1,12,0,13,34,2,14,3.272727,False
human,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.742518,0.209477,0.022568,0.016602,0.008835,0,1,0,6,0,1,26,1,10,4.8,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.357125,0.35149,0.202182,0.080516,0.008686,1,2,0,14,0,36,18,7,46,6,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.440876,0.176405,0.147043,0.141487,0.094189,0,1,0,9,0,4,42,0,9,4,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4301,0.30709,0.144926,0.068331,0.049553,0,1,0,11,0,1,39,1,13,3.4,False
human,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.336812,0.316554,0.174017,0.144426,0.028192,0,1,0,17,0,106,11,16,19,6.75,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.801081,0.113759,0.067161,0.015651,0.002348,0,0,0,11,0,0,42,0,10,3.818182,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.525167,0.262175,0.173785,0.03521,0.003663,1,1,1,9,0,4,44,1,18,5.375,False
human,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.518612,0.24809,0.094703,0.081914,0.056681,0,1,1,27,0,9,95,3,32,3.730769,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.389102,0.251866,0.177706,0.102868,0.078458,0,0,0,11,0,1,41,0,11,3.818182,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.627552,0.222834,0.126429,0.016343,0.006842,1,0,0,11,0,6,49,0,18,5.727273,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.457263,0.316248,0.209471,0.013119,0.0039,1,1,1,13,0,8,67,1,20,5.916667,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.289475,0.22429,0.219305,0.155083,0.111848,0,1,0,8,0,6,28,0,9,3.714286,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.767016,0.102627,0.051587,0.048767,0.030003,0,0,0,10,0,2,37,0,12,4.2,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.320989,0.293209,0.180433,0.121031,0.084338,0,1,0,5,0,1,16,0,6,2.75,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.446059,0.18475,0.160464,0.129737,0.078989,0,1,1,24,0,5,100,2,27,4.130435,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.523231,0.295815,0.111316,0.054607,0.015031,2,1,1,16,3,19,87,2,32,7.466667,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5094,0.174812,0.158124,0.090731,0.066933,0,0,0,4,0,0,12,0,3,3,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.670728,0.208005,0.07431,0.03446,0.012496,0,1,1,14,0,8,48,1,19,3.615385,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.430754,0.268843,0.146212,0.092493,0.061698,0,1,0,5,0,2,30,0,5,5.25,False
human,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.621301,0.227547,0.074606,0.045288,0.031258,0,1,0,4,0,2,20,0,5,4.666667,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.289011,0.277726,0.202742,0.129989,0.100532,0,1,0,7,0,0,24,0,7,3,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.423363,0.381923,0.114374,0.075353,0.004987,1,0,0,5,0,6,25,0,12,7.8,False
human,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.480091,0.324955,0.072866,0.066227,0.055861,0,0,0,5,0,1,13,1,8,3.6,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.564327,0.175146,0.170402,0.071646,0.01848,1,1,1,13,0,37,15,10,23,4.75,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.310207,0.263332,0.223019,0.120875,0.082567,0,1,0,5,0,3,24,0,7,5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.346779,0.202617,0.188177,0.183987,0.07844,0,1,1,9,0,46,14,8,11,5.875,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.244117,0.209038,0.194816,0.188338,0.163691,0,0,0,1,0,0,4,0,0,4,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.40533,0.221491,0.18367,0.133597,0.055911,0,1,1,4,0,3,16,1,7,3.333333,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.531103,0.261029,0.080392,0.079681,0.047795,0,2,1,20,0,9,82,2,22,4.055556,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.469975,0.233736,0.139871,0.093108,0.06331,0,1,1,18,0,7,84,1,23,4.823529,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.271202,0.228144,0.199229,0.192877,0.108548,0,0,0,6,0,1,19,0,6,3.5,False
human,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.332341,0.264905,0.188288,0.119367,0.095099,0,0,0,22,0,4,93,1,22,4.454545,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.717157,0.110222,0.073151,0.059704,0.039766,0,1,0,10,1,2,46,0,13,4.777778,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.241015,0.229065,0.214269,0.167363,0.148288,0,0,0,2,0,2,10,0,2,6,False
human,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.578808,0.195132,0.153545,0.0658,0.006715,0,1,0,22,0,3,95,1,25,4.333333,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.459998,0.374988,0.114137,0.044084,0.006793,1,0,0,6,1,5,17,0,73,17.8,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.302054,0.225914,0.203477,0.150668,0.117887,0,1,0,3,1,7,7,0,9,6,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.732165,0.171001,0.06463,0.019661,0.012543,0,0,0,4,0,1,21,0,3,5.5,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.564775,0.244259,0.129519,0.055208,0.006239,1,1,1,21,1,24,85,2,31,5.2,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.356395,0.314606,0.205928,0.104304,0.018766,1,0,0,18,1,9,75,0,31,5.444444,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.429955,0.320882,0.199083,0.032797,0.017282,1,0,0,19,0,9,99,0,28,6.210526,False
human,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.54615,0.181144,0.135997,0.098597,0.038112,0,0,0,27,0,4,104,0,29,4.111111,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.302054,0.225914,0.203477,0.150668,0.117887,0,1,0,3,1,4,10,0,12,5.5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.439261,0.401302,0.100946,0.052382,0.006108,1,2,0,7,0,16,33,0,16,7.6,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.411799,0.284082,0.125603,0.102334,0.076183,0,3,0,13,0,6,54,0,16,3.5,False
human,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.388117,0.24275,0.209212,0.095449,0.064472,0,1,0,10,0,4,30,1,14,3.111111,False
human,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.313969,0.276394,0.192674,0.155029,0.061935,0,1,0,15,0,3,70,0,18,4.5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.298798,0.22406,0.169932,0.156552,0.150658,0,0,0,2,0,1,5,0,3,3.5,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.344261,0.287328,0.140119,0.126584,0.101708,0,1,0,4,0,7,14,3,6,3,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.348786,0.306639,0.128827,0.119631,0.096118,0,2,1,13,0,8,55,2,16,4.090909,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.615836,0.147245,0.109685,0.086415,0.04082,0,0,0,5,0,1,13,0,4,2.8,False
human,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.491643,0.364969,0.061039,0.042774,0.039575,0,1,0,5,0,0,41,0,8,8,False
human,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.543043,0.353347,0.039461,0.034418,0.029731,0,1,0,6,0,1,21,0,7,3,False
human,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.490718,0.268161,0.152566,0.072631,0.015925,0,1,1,15,0,6,50,1,19,3.428571,False
human,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.581788,0.219849,0.181494,0.014163,0.002707,1,0,0,7,0,3,35,0,14,6.571429,False
human,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.433999,0.210057,0.17107,0.120943,0.063931,0,0,0,5,0,0,24,0,5,5,False
